Analista,,,,,,
Fecha de inicio,16/12/2025 11:13 a. m.  GMT: 16/12/2025 06:13 p. m.,,,,,
Hoja de trabajo,EXP000176_24,,,,,
Comentario,,,,,,
Métodos,"Au,Au",,,,,
,,,,,,
Método: Au (Llama),,,,,,
,,,,,,
16/12/2025,11:32:58 a. m.,EXP000176-001,0.4501,,mg/L,0.8
16/12/2025,11:33:12 a. m.,EXP000176-002,0.0609,,mg/L,0.8
16/12/2025,11:33:26 a. m.,EXP000176-003,0.1169,,mg/L,1
16/12/2025,11:33:38 a. m.,EXP000176-004,0.1288,,mg/L,0.8
16/12/2025,11:33:54 a. m.,EXP000176-005,0.0838,,mg/L,2
16/12/2025,11:34:08 a. m.,EXP000176-006,0.3961,,mg/L,0.9
16/12/2025,11:34:22 a. m.,PATRON,0.7993,,mg/L,59.9
16/12/2025,11:34:38 a. m.,EXP000176-007,0.5126,,mg/L,1
16/12/2025,11:34:52 a. m.,EXP000176-008,0.436,,mg/L,0.5
16/12/2025,11:35:06 a. m.,EXP000176-009,0.0783,,mg/L,2.8
16/12/2025,11:35:22 a. m.,EXP000176-010,0.0661,,mg/L,1.8
16/12/2025,11:35:36 a. m.,EXP000176-011,0.1799,,mg/L,0.7
16/12/2025,11:35:48 a. m.,EXP000176-012,0.1981,,mg/L,0.7
16/12/2025,11:36:02 a. m.,PATRON,0.882,,mg/L,35.7
16/12/2025,11:36:14 a. m.,EXP000176-013,0.1372,,mg/L,1.4
16/12/2025,11:36:26 a. m.,EXP000176-014,0.0493,,mg/L,3.3
16/12/2025,11:36:40 a. m.,EXP000176-015,0.4433,,mg/L,1.1
16/12/2025,11:36:54 a. m.,EXP000176-016,0.088,,mg/L,0.7
16/12/2025,11:37:36 a. m.,PATRON,0.8989,,mg/L,32
16/12/2025,11:39:44 a. m.,PATRON,1.0586,,mg/L,0.3
16/12/2025,11:40:54 a. m.,BLANCO,0.0011,,mg/L,>100
16/12/2025,11:41:06 a. m.,REAGENT BLANK,0,,mg/L,64.6
16/12/2025,11:41:40 a. m.,EXP000176-017,0.0038,,mg/L,3.1
16/12/2025,11:42:16 a. m.,EXP000176-018,0.0606,,mg/L,1.8
16/12/2025,11:42:28 a. m.,EXP000176-019,0.0016,,mg/L,56.3
16/12/2025,11:42:40 a. m.,EXP000176-020,0.0591,,mg/L,1.5
16/12/2025,11:42:54 a. m.,EXP000176-021,0.0023,,mg/L,37.6
16/12/2025,11:43:32 a. m.,EXP000176-023,0.0796,,mg/L,1.7
16/12/2025,11:43:40 a. m.,EXP000176-024,1.9573,,mg/L,0
16/12/2025,11:43:52 a. m.,PATRON,0.8989,,mg/L,81.8
16/12/2025,11:44:04 a. m.,PATRON,0.8989,,mg/L,>100
16/12/2025,11:44:12 a. m.,BLANCO,-0.0003,,mg/L,>100
16/12/2025,11:44:22 a. m.,REAGENT BLANK,0,,mg/L,34.2
16/12/2025,11:45:10 a. m.,EXP000176-022,0.0533,,mg/L,2
,,,,,,
Método: Au AU ALTO (Llama),,,,,,
