Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.289
Cabeza puntual retorno,Untitled 000,0.303
Celda #(F1+F2),Untitled 000,0.292
Puntual Noroeste,Untitled 000,0.223
Tubo 3,Untitled 000,0.280
Comp. Cola Columna,Untitled 000,0.126
Barren,Untitled 000,0.128
Celda # 11-A,Untitled 000,0.638
Celda # 11-B,Untitled 000,0.106
Celda # 11-C,Untitled 000,0.127
Celda # 6-F2,Untitled 000,1.745
Celda #5-9,Untitled 000,0.226
NE Tubo 1,Untitled 000,0.035
NE Tubo 2,Untitled 000,0.054
NE Tubo 4,Untitled 000,0.099
NE Tubo 5,Untitled 000,0.020
NE Tubo 6,Untitled 000,0.293
NE Tubo 7,Untitled 000,0.092
Barren Patios,Untitled 000,0.108
Especial 1,Untitled 000,0.167
Especial 2,Untitled 000,0.422
Especial 3,Untitled 000,0.040
Especial 4,Untitled 000,0.037
Especial 5,Untitled 000,0.169
