Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.643
Comp. Cola Columna,Untitled 000,0.318
Barren,Untitled 000,0.314
Cabeza puntual retorno,Untitled 000,0.663
Columna #1,Untitled 000,0.605
Columna #2,Untitled 000,0.541
Columna #3,Untitled 000,0.472
Columna #4,Untitled 000,0.417
Columna #5,Untitled 000,0.353
Celda # 11-A,Untitled 000,1.548
Celda # 11-B,Untitled 000,0.075
Celda # 11-C,Untitled 000,0.048
Celda #5-9,Untitled 000,1.705
Celda #(F1+F2),Untitled 000,0.246
NE Tubo 1,Untitled 000,0.033
NE Tubo 2,Untitled 000,0.448
NE Tubo 4,Untitled 000,0.264
NE Tubo 5,Untitled 000,0.078
NE Tubo 6,Untitled 000,0.039
NE Tubo 7,Untitled 000,0.06
Puntual Noroeste,Untitled 000,0.197
Barren Patios,Untitled 000,0.306
Tubo 3,Untitled 000,0.13
Especial 1,Untitled 000,3.872
Especial 2,Untitled 000,0.281
Especial 3,Untitled 000,2.823
Especial 4,Untitled 000,4.558
Especial 5,Untitled 000,1.229
