"Analyst",""
"Date Started","5/16/2023 1:46 AM  GMT: 5/16/2023 8:46 AM"
"Worksheet","LC000233_24"
"Comment",""
"Methods","Au,Au"

"Method: Au (Flame)"

"5/16/2023","2:44:30 AM","PATRON",0.9161,"","mg/L"
"5/16/2023","2:44:48 AM","BLANCO",0.0015,"","mg/L"
"5/16/2023","2:45:06 AM","REAGENT BLANK",0.0000,"","mg/L"
"5/16/2023","2:45:34 AM","LC000233-001",0.0198,"","mg/L"
"5/16/2023","2:45:44 AM","LC000233-002",0.0905,"","mg/L"
"5/16/2023","2:45:56 AM","LC000233-003",0.0362,"","mg/L"
"5/16/2023","2:46:08 AM","LC000233-004",0.0729,"","mg/L"
"5/16/2023","2:46:22 AM","LC000233-005",0.1009,"","mg/L"
"5/16/2023","2:46:30 AM","LC000233-006","OVER","R","mg/L"
"5/16/2023","2:46:48 AM","PATRON",0.9251,"","mg/L"
"5/16/2023","2:47:06 AM","LC000233-007",0.1316,"","mg/L"
"5/16/2023","2:47:24 AM","LC000233-008",0.2071,"","mg/L"
"5/16/2023","2:47:44 AM","LC000233-009",0.0545,"","mg/L"
"5/16/2023","2:47:58 AM","LC000233-010",0.0494,"","mg/L"
"5/16/2023","2:48:08 AM","LC000233-011",0.0643,"","mg/L"
"5/16/2023","2:48:18 AM","LC000233-012",0.0216,"","mg/L"
"5/16/2023","2:48:36 AM","PATRON",0.9147,"","mg/L"
"5/16/2023","2:49:04 AM","LC000233-013",0.0356,"","mg/L"
"5/16/2023","2:49:14 AM","LC000233-014",0.0380,"","mg/L"
"5/16/2023","2:49:26 AM","LC000233-015",0.0036,"","mg/L"
"5/16/2023","2:49:38 AM","LC000233-016",0.1744,"","mg/L"
"5/16/2023","2:49:52 AM","LC000233-017",0.0143,"","mg/L"
"5/16/2023","2:50:06 AM","LC000233-018",0.0752,"","mg/L"
"5/16/2023","2:51:32 AM","PATRON",0.9181,"","mg/L"
"5/16/2023","2:52:30 AM","LC000233-019",0.1271,"","mg/L"
"5/16/2023","2:52:42 AM","LC000233-020",0.0557,"","mg/L"
"5/16/2023","2:52:54 AM","LC000233-021",0.0317,"","mg/L"
"5/16/2023","2:53:02 AM","LC000233-022",0.0035,"","mg/L"
"5/16/2023","2:53:12 AM","LC000233-023",0.0326,"","mg/L"
"5/16/2023","2:53:26 AM","LC000233-024",0.0105,"","mg/L"
"5/16/2023","2:53:42 AM","PATRON",0.9151,"","mg/L"
"5/16/2023","2:53:42 AM","PATRON","","","mg/L"

"Method: Au ALTA (Flame)"


"5/16/2023","2:56:48 AM","LC000233-006",3.5682,"","mg/L"
"5/16/2023","2:56:50 AM","PATRON","","","mg/L"
