"Analista",""
"Fecha de inicio","10/2/2023 5:13 AM  GMT: 10/2/2023 12:13 PM"
"Hoja de trabajo","LC001308_24"
"Comentario",""
"Métodos","Au,Au"

"Método: Au (Llama)"

"10/2/2023","5:22:06 AM","PATRON",0.9170,"","mg/L"
"10/2/2023","5:22:26 AM","BLANCO",-0.0074,"","mg/L"
"10/2/2023","5:22:36 AM","BLANCO REACTIVO REAG",0.0215,"","mg/L"
"10/2/2023","5:28:44 AM","PATRON",0.9213,"","mg/L"
"10/2/2023","5:29:20 AM","LC001308-001",0.0268,"","mg/L"
"10/2/2023","5:29:32 AM","LC001308-002",1.0019,"","mg/L"
"10/2/2023","5:29:50 AM","LC001308-003",0.0162,"","mg/L"
"10/2/2023","5:30:04 AM","LC001308-004",0.0357,"","mg/L"
"10/2/2023","5:30:18 AM","LC001308-005",0.0267,"","mg/L"
"10/2/2023","5:30:30 AM","LC001308-006",0.0271,"","mg/L"
"10/2/2023","5:30:44 AM","LC001308-007",0.0146,"","mg/L"
"10/2/2023","5:30:58 AM","LC001308-008",0.0177,"","mg/L"
"10/2/2023","5:31:14 AM","LC001308-009",0.0170,"","mg/L"
"10/2/2023","5:31:28 AM","LC001308-010",0.0148,"","mg/L"
"10/2/2023","5:31:40 AM","LC001308-011",0.0109,"","mg/L"
"10/2/2023","5:31:54 AM","LC001308-012",0.0110,"","mg/L"
"10/2/2023","5:33:04 AM","PATRON",0.9166,"","mg/L"
"10/2/2023","5:33:16 AM","LC001308-013","OVER","R","mg/L"
"10/2/2023","5:33:30 AM","LC001308-014",0.0181,"","mg/L"
"10/2/2023","5:33:44 AM","LC001308-015",0.0201,"","mg/L"
"10/2/2023","5:34:00 AM","LC001308-016",0.0192,"","mg/L"
"10/2/2023","5:34:14 AM","LC001308-017",0.0175,"","mg/L"
"10/2/2023","5:34:28 AM","LC001308-018",0.9829,"","mg/L"
"10/2/2023","5:49:30 AM","PATRON",0.8977,"","mg/L"
"10/2/2023","5:49:58 AM","LC001308-019",0.0043,"","mg/L"
"10/2/2023","5:50:10 AM","LC001308-020",-0.0024,"","mg/L"
"10/2/2023","5:50:24 AM","LC001308-021",0.0066,"","mg/L"
"10/2/2023","5:50:36 AM","LC001308-022",-0.0030,"","mg/L"
"10/2/2023","5:50:48 AM","LC001308-023",-0.0002,"","mg/L"
"10/2/2023","5:51:02 AM","LC001308-024",-0.0045,"","mg/L"
"10/2/2023","5:51:14 AM","PATRON",0.9246,"","mg/L"
"10/2/2023","5:51:32 AM","LC001308-025",-0.0016,"","mg/L"
"10/2/2023","5:51:46 AM","PATRON",0.8828,"","mg/L"
"10/2/2023","5:52:04 AM","BLANCO",-0.0296,"","mg/L"
"10/2/2023","5:52:16 AM","BLANCO REACTIVO REAG",-0.0451,"","mg/L"
"10/2/2023","5:52:16 AM","Muestra 036","","","mg/L"

"Método: Au AU ALTO (Llama)"


"10/2/2023","5:56:32 AM","LC001308-013",4.6283,"","mg/L"
"10/2/2023","5:56:32 AM","Muestra 036","","","mg/L"
