Sample ID,Analyte Name,Reported Conc (Calib)
Especial 6,Untitled 000,0.028
Pileta Patio,Untitled 000,2.684
Comp. Cabeza Columna,Untitled 000,1.881
Comp. Cola Columna,Untitled 000,1.467
Barren,Untitled 000,1.454
Cabeza puntual retorno,Untitled 000,1.89
Celda # 11-A,Untitled 000,0.931
Celda # 11-B,Untitled 000,0.07
Celda # 11-C,Untitled 000,0.095
Celda # 6-F2,Untitled 000,0.015
Celda #5-9,Untitled 000,0.379
Celda #(F1+F2),Untitled 000,1.876
NE Tubo 1,Untitled 000,0.062
NE Tubo 2,Untitled 000,0.214
NE Tubo 4,Untitled 000,1.364
NE Tubo 5,Untitled 000,2.092
NE Tubo 6,Untitled 000,0.531
NE Tubo 7,Untitled 000,3.187
Puntual Noroeste,Untitled 000,1.741
Barren Patios,Untitled 000,1.329
Tubo 3,Untitled 000,1.934
Especial 1,Untitled 000,0.075
Especial 2,Untitled 000,0.015
Especial 3,Untitled 000,0.19
Especial 4,Untitled 000,0.708
Especial 5,Untitled 000,0.074
