Sample ID,Analyte Name,Reported Conc (Calib)
Columna #1,Untitled 000,2.731
Columna #2,Untitled 000,2.52
Columna #3,Untitled 000,2.258
Columna #4,Untitled 000,1.902
Columna #5,Untitled 000,1.598
Comp. Cabeza Columna,Untitled 000,2.766
Comp. Cola Columna,Untitled 000,1.747
Barren,Untitled 000,1.647
Cabeza puntual retorno,Untitled 000,2.619
Celda # 11-A,Untitled 000,11.14
Celda # 11-B,Untitled 000,6.236
Celda # 11-C,Untitled 000,0.838
Celda #5-9,Untitled 000,0.076
Celda #(F1+F2),Untitled 000,1.362
NE Tubo 1,Untitled 000,0.968
NE Tubo 2,Untitled 000,1.005
NE Tubo 4,Untitled 000,1.785
NE Tubo 5,Untitled 000,1.477
NE Tubo 6,Untitled 000,0.325
NE Tubo 7,Untitled 000,1.822
Puntual Noroeste,Untitled 000,1.363
Barren Patios,Untitled 000,1.616
Tubo 3,Untitled 000,1.243
Especial 1,Untitled 000,0.081
Especial 2,Untitled 000,0.044
Especial 3,Untitled 000,0.125
Especial 4,Untitled 000,0.076
Especial 5,Untitled 000,0.047
Especial 6,Untitled 000,0.034
