"Analyst",""
"Date Started","5/26/2023 1:09 AM  GMT: 5/26/2023 8:09 AM"
"Worksheet","LC000323_24"
"Comment",""
"Methods","Au,Au"

"Method: Au (Flame)"

"5/26/2023","1:13:36 AM","PATRON",0.8971,"","mg/L"
"5/26/2023","1:13:50 AM","BLANCO",0.0476,"","mg/L"
"5/26/2023","1:14:02 AM","REAGENT BLANK",0.0000,"","mg/L"
"5/26/2023","1:14:16 AM","LC000323-001",0.3610,"","mg/L"
"5/26/2023","1:14:28 AM","LC000323-002",-0.0013,"","mg/L"
"5/26/2023","1:14:40 AM","LC000323-003",1.2590,"","mg/L"
"5/26/2023","1:14:52 AM","LC000323-004",1.4711,"","mg/L"
"5/26/2023","1:15:02 AM","LC000323-005",1.1940,"","mg/L"
"5/26/2023","1:15:14 AM","LC000323-006",0.9869,"","mg/L"
"5/26/2023","1:15:28 AM","PATRON",0.9098,"","mg/L"
"5/26/2023","1:15:38 AM","LC000323-007","OVER","R","mg/L"
"5/26/2023","1:15:46 AM","LC000323-008","OVER","R","mg/L"
"5/26/2023","1:15:58 AM","LC000323-009",0.4841,"","mg/L"
"5/26/2023","1:16:10 AM","LC000323-010",0.1005,"","mg/L"
"5/26/2023","1:16:22 AM","LC000323-011",0.2311,"","mg/L"
"5/26/2023","1:16:32 AM","LC000323-012",0.2083,"","mg/L"
"5/26/2023","1:16:46 AM","PATRON",0.9021,"","mg/L"
"5/26/2023","1:16:56 AM","LC000323-013","OVER","R","mg/L"
"5/26/2023","1:17:18 AM","LC000323-015",0.9007,"","mg/L"
"5/26/2023","1:17:30 AM","LC000323-016",1.2587,"","mg/L"
"5/26/2023","1:17:38 AM","LC000323-017","OVER","R","mg/L"
"5/26/2023","1:17:52 AM","LC000323-018",0.2410,"","mg/L"
"5/26/2023","1:21:10 AM","PATRON",0.8978,"","mg/L"
"5/26/2023","1:21:30 AM","LC000323-019",0.1874,"","mg/L"
"5/26/2023","1:21:42 AM","LC000323-020",0.0957,"","mg/L"
"5/26/2023","1:21:54 AM","LC000323-021",0.1896,"","mg/L"
"5/26/2023","1:22:04 AM","LC000323-022",0.0775,"","mg/L"
"5/26/2023","1:22:16 AM","LC000323-023",0.7493,"","mg/L"
"5/26/2023","1:22:28 AM","LC000323-024",0.0863,"","mg/L"
"5/26/2023","1:22:42 AM","PATRON",0.9128,"","mg/L"
"5/26/2023","1:24:30 AM","LC000323-014",0.4725,"","mg/L"
"5/26/2023","1:24:30 AM","PATRON","","","mg/L"

"Method: Au ALTA (Flame)"


"5/26/2023","1:27:32 AM","LC000323-007",1.9370,"","mg/L"
"5/26/2023","1:27:42 AM","LC000323-008",1.5679,"","mg/L"
"5/26/2023","1:27:54 AM","LC000323-013",1.7968,"","mg/L"
"5/26/2023","1:28:08 AM","LC000323-017",3.6926,"","mg/L"
"5/26/2023","1:28:08 AM","PATRON","","","mg/L"
