Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.349
Cabeza puntual retorno,Untitled 000,0.329
Celda #(F1+F2),Untitled 000,0.313
Puntual Noroeste,Untitled 000,0.301
Tubo 3,Untitled 000,0.301
Comp. Cola Columna,Untitled 000,0.251
Barren,Untitled 000,0.346
Celda # 11-A,Untitled 000,0.314
Celda # 11-B,Untitled 000,0.159
Celda # 11-C,Untitled 000,0.034
Celda #5-9,Untitled 000,0.229
NE Tubo 1,Untitled 000,0.033
NE Tubo 2,Untitled 000,0.143
NE Tubo 4,Untitled 000,0.145
NE Tubo 5,Untitled 000,0.064
NE Tubo 6,Untitled 000,0.027
NE Tubo 7,Untitled 000,0.233
Barren Patios,Untitled 000,0.236
Especial 1,Untitled 000,1.080
Especial 2,Untitled 000,0.158
Especial 3,Untitled 000,0.055
Especial 4,Untitled 000,0.043
Especial 5,Untitled 000,0.186
Columna #1,Untitled 000,0.365
Columna #2,Untitled 000,0.375
Columna #3,Untitled 000,0.351
Columna #4,Untitled 000,0.301
Columna #5,Untitled 000,0.264
