Sample ID,Analyte Name,Reported Conc (Samp)
Columna #1,Untitled 000,1.853
Columna #2,Untitled 000,1.815
Columna #3,Untitled 000,1.718
Columna #4,Untitled 000,1.515
Columna #5,Untitled 000,1.412
Comp. Cabeza Columna,Untitled 000,1.950
Comp. Cola Columna,Untitled 000,1.554
Barren,Untitled 000,1.735
Cabeza puntual retorno,Untitled 000,1.950
Celda # 11-A,Untitled 000,3.664
Celda # 11-B,Untitled 000,6.705
Celda # 11-C,Untitled 000,5.298
Celda #5-9,Untitled 000,0.041
Celda #(F1+F2),Untitled 000,1.429
NE Tubo 1,Untitled 000,2.214
NE Tubo 2,Untitled 000,0.690
NE Tubo 4,Untitled 000,1.961
NE Tubo 5,Untitled 000,0.508
NE Tubo 6,Untitled 000,0.344
NE Tubo 7,Untitled 000,3.187
Puntual Noroeste,Untitled 000,1.439
Barren Patios,Untitled 000,1.695
Tubo 3,Untitled 000,1.386
Especial 1,Untitled 000,0.048
Especial 2,Untitled 000,0.036
Especial 3,Untitled 000,0.072
Especial 4,Untitled 000,0.059
Especial 5,Untitled 000,0.034
