Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.151
Cabeza puntual retorno,Au 242.80,0.15
Celda #(F1+F2),Au 242.80,0.16
Puntual Noroeste,Au 242.80,0.197
Tubo 3,Au 242.80,0.276
NE Tubo 2,Au 242.80,0.097
NE Tubo 4,Au 242.80,0.25
Especial 1,Au 242.80,0.044
Especial 2,Au 242.80,0.045
Especial 3,Au 242.80,0.259
Especial 4,Au 242.80,0.269
Especial 5,Au 242.80,0.037
Columna #1,Au 242.80,0.108
Columna #2,Au 242.80,0.071
Columna #3,Au 242.80,0.043
Columna #4,Au 242.80,0.014
Columna #5,Au 242.80,0.003
Comp. Cola Columna,Au 242.80,0.005
Barren,Au 242.80,0.013
Barren Patios,Au 242.80,0.008
NE Tubo 1,Au 242.80,0.009
NE Tubo 5,Au 242.80,0.171
NE Tubo 6,Au 242.80,0.09
NE Tubo 7,Au 242.80,0.149
Celda # 11-A,Au 242.80,0.066
Celda # 11-B,Au 242.80,0.035
Celda # 11-C,Au 242.80,0.036
Celda #5-9,Au 242.80,0.024
