Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.449
Comp. Cola Columna,Untitled 000,0.337
Barren,Untitled 000,0.329
Cabeza puntual retorno,Untitled 000,0.409
Celda # 11-A,Untitled 000,0.258
Celda # 11-B,Untitled 000,0.030
Celda # 11-C,Untitled 000,1.107
Celda # 6-F2,Untitled 000,0.327
Celda #5-9,Untitled 000,1.030
Celda #(F1+F2),Untitled 000,0.370
NE Tubo 1,Untitled 000,0.022
NE Tubo 2,Untitled 000,0.635
NE Tubo 4,Untitled 000,0.847
NE Tubo 5,Untitled 000,0.359
NE Tubo 6,Untitled 000,0.778
NE Tubo 7,Untitled 000,0.231
Puntual Noroeste,Untitled 000,0.443
Barren Patios,Untitled 000,0.239
Tubo 3,Untitled 000,0.198
Especial 1,Untitled 000,0.293
Especial 2,Untitled 000,1.104
Especial 3,Untitled 000,0.040
Especial 4,Untitled 000,0.040
Especial 5,Untitled 000,0.777
