Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Untitled 000,0.492
Comp. Cola Columna,Untitled 000,0.262
Barren,Untitled 000,0.329
Cabeza puntual retorno,Untitled 000,0.594
Celda # 11-A,Untitled 000,0.124
Celda # 11-B,Untitled 000,0.072
Celda # 11-C,Untitled 000,0.04
Celda # 6-F2,Untitled 000,0.135
Celda #5-9,Untitled 000,0.036
Celda #(F1+F2),Untitled 000,0.597
NE Tubo 1,Untitled 000,0.034
NE Tubo 2,Untitled 000,0.331
NE Tubo 4,Untitled 000,0.228
NE Tubo 5,Untitled 000,0.072
NE Tubo 6,Untitled 000,0.201
NE Tubo 7,Untitled 000,0.839
Puntual Noroeste,Untitled 000,0.563
Barren Patios,Untitled 000,0.323
Tubo 3,Untitled 000,1.004
Especial 1,Untitled 000,0.058
Especial 2,Untitled 000,0.064
Especial 3,Untitled 000,0.663
Especial 4,Untitled 000,0.94
Especial 5,Untitled 000,0.149
Especial 6,Untitled 000,0.495
