Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Untitled 000,1.547
Comp. Cola Columna,Untitled 000,1
Barren,Untitled 000,1.212
Cabeza puntual retorno,Untitled 000,1.536
Celda # 11-A,Untitled 000,2.292
Celda # 11-B,Untitled 000,7.1
Celda # 11-C,Untitled 000,4.003
Celda # 6-F2,Untitled 000,0.095
Celda #5-9,Untitled 000,0.033
Celda #(F1+F2),Untitled 000,1.113
NE Tubo 1,Untitled 000,2.152
NE Tubo 2,Untitled 000,0.644
NE Tubo 4,Untitled 000,1.821
NE Tubo 5,Untitled 000,0.439
NE Tubo 6,Untitled 000,1.116
NE Tubo 7,Untitled 000,3.172
Puntual Noroeste,Untitled 000,1.081
Barren Patios,Untitled 000,1.034
Tubo 3,Untitled 000,0.772
Especial 1,Untitled 000,0.052
Especial 2,Untitled 000,0.048
Especial 3,Untitled 000,0.068
Especial 4,Untitled 000,0.072
Especial 5,Untitled 000,0.034
