Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.062
Cabeza puntual retorno,Au 242.80,0.063
Celda #(F1+F2),Au 242.80,0.063
Puntual Noroeste,Au 242.80,0.061
Tubo 3,Au 242.80,0.048
NE Tubo 2,Au 242.80,0.112
NE Tubo 4,Au 242.80,0.03
Especial 1,Au 242.80,0.115
Especial 2,Au 242.80,0.044
Especial 3,Au 242.80,0.008
Especial 4,Au 242.80,0.01
Especial 5,Au 242.80,0.016
Comp. Cola Columna,Au 242.80,0.005
Barren,Au 242.80,0.01
Barren Patios,Au 242.80,0.012
NE Tubo 1,Au 242.80,0.226
NE Tubo 5,Au 242.80,0.044
NE Tubo 6,Au 242.80,0.058
NE Tubo 7,Au 242.80,0.027
Celda # 11-A,Au 242.80,0.025
Celda # 11-B,Au 242.80,0.029
Celda # 11-C,Au 242.80,0.02
Celda # 6-F2,Au 242.80,0.152
Celda #5-9,Au 242.80,0.042
