Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.081
Cabeza puntual retorno,Au 242.80,0.084
Celda #(F1+F2),Au 242.80,0.072
Comp. Cola Columna,Au 242.80,0.007
Barren,Au 242.80,0.016
Celda # 11-A,Au 242.80,0.018
Celda # 11-B,Au 242.80,0.001
Celda # 11-C,Au 242.80,0.208
Columna #1,Au 242.80,0.072
Columna #2,Au 242.80,0.058
Columna #3,Au 242.80,0.042
Columna #4,Au 242.80,0.021
Columna #5,Au 242.80,0.009
Puntual Noroeste,Au 242.80,0.08
Tubo 3,Au 242.80,0.086
Celda #5-9,Au 242.80,0.125
NE Tubo 1,Au 242.80,0.24
NE Tubo 2,Au 242.80,0.135
NE Tubo 4,Au 242.80,0.032
NE Tubo 5,Au 242.80,0.029
NE Tubo 6,Au 242.80,0.041
NE Tubo 7,Au 242.80,0.041
Barren Patios,Au 242.80,0.015
Especial 1,Au 242.80,0.09
Especial 2,Au 242.80,0.107
Especial 3,Au 242.80,0.007
Especial 4,Au 242.80,0.005
Especial 5,Au 242.80,0.074
