Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.107
Cabeza puntual retorno,Au 242.80,0.11
Celda # 6-F2,Au 242.80,0.01
Celda #5-9,Au 242.80,0.073
Celda #(F1+F2),Au 242.80,0.124
NE Tubo 2,Au 242.80,0.07
NE Tubo 4,Au 242.80,0.087
NE Tubo 5,Au 242.80,0.222
NE Tubo 6,Au 242.80,0.137
NE Tubo 7,Au 242.80,0.269
Puntual Noroeste,Au 242.80,0.113
Tubo 3,Au 242.80,0.129
Especial 1,Au 242.80,0.024
Especial 2,Au 242.80,0.076
Especial 3,Au 242.80,0.031
Especial 4,Au 242.80,0.097
Especial 5,Au 242.80,0.075
Comp. Cola Columna,Au 242.80,0.003
Barren,Au 242.80,0.002
Celda # 11-A,Au 242.80,0.009
Celda # 11-B,Au 242.80,0.002
Celda # 11-C,Au 242.80,0.001
NE Tubo 1,Au 242.80,0.001
Barren Patios,Au 242.80,0.003
