Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Untitled 000,1.04
Comp. Cola Columna,Untitled 000,0.713
Barren,Untitled 000,0.724
Cabeza puntual retorno,Untitled 000,1.012
Columna #1,Untitled 000,1.016
Columna #2,Untitled 000,0.983
Columna #3,Untitled 000,0.918
Columna #4,Untitled 000,0.8
Columna #5,Untitled 000,0.64
Celda # 11-A,Untitled 000,3.988
Celda # 11-B,Untitled 000,0.077
Celda # 11-C,Untitled 000,0.047
Celda #5-9,Untitled 000,0.031
Celda #(F1+F2),Untitled 000,0.879
NE Tubo 1,Untitled 000,0.024
NE Tubo 2,Untitled 000,0.41
NE Tubo 4,Untitled 000,0.297
NE Tubo 5,Untitled 000,0.156
NE Tubo 6,Untitled 000,0.446
NE Tubo 7,Untitled 000,0.258
Puntual Noroeste,Untitled 000,0.885
Barren Patios,Untitled 000,0.74
Tubo 3,Untitled 000,2.693
Especial 1,Untitled 000,0.087
Especial 2,Untitled 000,0.096
Especial 3,Untitled 000,3.434
Especial 4,Untitled 000,3.334
Especial 5,Untitled 000,0.068
Especial 6,Untitled 000,0.02
