Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.240
Cabeza puntual retorno,Untitled 000,0.213
Celda #(F1+F2),Untitled 000,0.254
Puntual Noroeste,Untitled 000,0.277
Tubo 3,Untitled 000,0.596
Comp. Cola Columna,Untitled 000,0.162
Barren,Untitled 000,0.145
Celda # 11-A,Untitled 000,0.034
Celda # 11-B,Untitled 000,0.036
Celda # 11-C,Untitled 000,0.022
Celda #5-9,Untitled 000,0.231
NE Tubo 1,Untitled 000,0.021
NE Tubo 2,Untitled 000,0.035
NE Tubo 4,Untitled 000,0.087
NE Tubo 5,Untitled 000,0.052
NE Tubo 6,Untitled 000,0.023
NE Tubo 7,Untitled 000,0.200
Barren Patios,Untitled 000,0.136
Especial 1,Untitled 000,0.045
Especial 2,Untitled 000,0.047
Especial 3,Untitled 000,0.057
Especial 4,Untitled 000,0.054
Especial 5,Untitled 000,0.049
