Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.353
Comp. Cola Columna,Untitled 000,0.206
Barren,Untitled 000,0.235
Cabeza puntual retorno,Untitled 000,0.356
Celda # 11-A,Untitled 000,0.042
Celda # 11-B,Untitled 000,0.173
Celda # 11-C,Untitled 000,0.085
Celda # 6-F2,Untitled 000,0.303
Celda #5-9,Untitled 000,2.981
Celda #(F1+F2),Untitled 000,0.434
NE Tubo 1,Untitled 000,0.036
NE Tubo 2,Untitled 000,0.073
NE Tubo 4,Untitled 000,0.196
NE Tubo 5,Untitled 000,0.042
NE Tubo 6,Untitled 000,0.052
NE Tubo 7,Untitled 000,0.203
Puntual Noroeste,Untitled 000,0.281
Barren Patios,Untitled 000,0.228
Tubo 3,Untitled 000,0.557
Especial 1,Untitled 000,0.256
Especial 2,Untitled 000,0.453
Especial 3,Untitled 000,0.032
Especial 4,Untitled 000,0.035
Especial 5,Untitled 000,0.268
