Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Ag 328.07,0.205
Cabeza puntual retorno,Ag 328.07,0.205
Celda #(F1+F2),Ag 328.07,0.109
Puntual Noroeste,Ag 328.07,0.092
Tubo 3,Ag 328.07,0.185
NE Tubo 2,Ag 328.07,0.018
NE Tubo 4,Ag 328.07,0.009
Especial 1,Ag 328.07,0.035
Especial 2,Ag 328.07,0.037
Especial 3,Ag 328.07,0.027
Especial 4,Ag 328.07,0.029
Especial 5,Ag 328.07,1.295
Comp. Cola Columna,Ag 328.07,0.147
Barren,Ag 328.07,0.116
Barren Patios,Ag 328.07,0.123
NE Tubo 1,Ag 328.07,0.319
NE Tubo 5,Ag 328.07,0.013
NE Tubo 6,Ag 328.07,0.008
NE Tubo 7,Ag 328.07,0.207
Celda # 11-A,Ag 328.07,0.015
Celda # 11-B,Ag 328.07,0.377
Celda # 11-C,Ag 328.07,0.012
Celda #5-9,Ag 328.07,0.028
