Sample ID,Analyte Name,Reported Conc (Samp)
Columna #1,Untitled 000,0.869
Columna #2,Untitled 000,0.792
Columna #3,Untitled 000,0.696
Columna #4,Untitled 000,0.580
Columna #5,Untitled 000,0.497
Comp. Cabeza Columna,Untitled 000,0.925
Comp. Cola Columna,Untitled 000,0.513
Barren,Untitled 000,0.488
Cabeza puntual retorno,Untitled 000,0.918
Celda # 11-A,Untitled 000,4.242
Celda # 11-B,Untitled 000,0.169
Celda # 11-C,Untitled 000,0.267
Celda #5-9,Untitled 000,0.035
Celda #(F1+F2),Untitled 000,0.939
NE Tubo 2,Untitled 000,1.142
NE Tubo 4,Untitled 000,0.596
NE Tubo 5,Untitled 000,0.486
NE Tubo 6,Untitled 000,1.076
NE Tubo 7,Untitled 000,0.399
Puntual Noroeste,Untitled 000,0.916
Barren Patios,Untitled 000,0.481
Tubo 3,Untitled 000,1.583
Especial 1,Untitled 000,0.081
Especial 2,Untitled 000,0.057
Especial 3,Untitled 000,0.119
Especial 4,Untitled 000,0.183
Especial 5,Untitled 000,0.056
