Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,1.106
Comp. Cola Columna,Untitled 000,0.582
Barren,Untitled 000,0.621
Cabeza puntual retorno,Untitled 000,1.100
Celda # 11-A,Untitled 000,0.583
Celda # 11-B,Untitled 000,0.576
Celda # 11-C,Untitled 000,1.499
Celda #5-9,Untitled 000,1.806
Celda #(F1+F2),Untitled 000,1.155
NE Tubo 1,Untitled 000,0.036
NE Tubo 2,Untitled 000,0.374
NE Tubo 4,Untitled 000,1.487
NE Tubo 5,Untitled 000,1.185
NE Tubo 6,Untitled 000,1.088
NE Tubo 7,Untitled 000,2.577
Puntual Noroeste,Untitled 000,1.077
Barren Patios,Untitled 000,0.599
Tubo 3,Untitled 000,0.522
Especial 1,Untitled 000,0.345
Especial 2,Untitled 000,0.123
Especial 3,Untitled 000,0.034
Especial 4,Untitled 000,0.037
Especial 5,Untitled 000,0.062
Columna #1,Untitled 000,0.998
Columna #2,Untitled 000,0.908
Columna #3,Untitled 000,0.823
Columna #4,Untitled 000,0.759
Columna #5,Untitled 000,0.625
