Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Untitled 000,2.202
Comp. Cola Columna,Untitled 000,1.584
Barren,Untitled 000,1.518
Cabeza puntual retorno,Untitled 000,2.194
Celda # 11-A,Untitled 000,0.573
Celda # 11-B,Untitled 000,1.782
Celda # 11-C,Untitled 000,0.201
Celda # 6-F2,Untitled 000,0.029
Celda #5-9,Untitled 000,0.939
Celda #(F1+F2),Untitled 000,2.397
NE Tubo 1,Untitled 000,0.022
NE Tubo 2,Untitled 000,0.290
NE Tubo 4,Untitled 000,2.178
NE Tubo 5,Untitled 000,2.966
NE Tubo 6,Untitled 000,0.952
NE Tubo 7,Untitled 000,3.410
Puntual Noroeste,Untitled 000,2.364
Barren Patios,Untitled 000,1.612
Tubo 3,Untitled 000,2.946
Especial 1,Untitled 000,0.056
Especial 2,Untitled 000,0.029
Especial 3,Untitled 000,0.323
Especial 4,Untitled 000,0.906
Especial 5,Untitled 000,0.217
,,
