Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.079
Cabeza puntual retorno,Au 242.80,0.081
Celda #(F1+F2),Au 242.80,0.085
Puntual Noroeste,Au 242.80,0.078
Tubo 3,Au 242.80,0.136
NE Tubo 2,Au 242.80,0.107
NE Tubo 4,Au 242.80,0.033
Especial 1,Au 242.80,0.109
Especial 2,Au 242.80,0.033
Especial 3,Au 242.80,0.018
Especial 4,Au 242.80,0.01
Especial 5,Au 242.80,0.039
Comp. Cola Columna,Au 242.80,0.008
Barren,Au 242.80,0.018
Barren Patios,Au 242.80,0.014
NE Tubo 1,Au 242.80,0.006
NE Tubo 5,Au 242.80,0.031
NE Tubo 6,Au 242.80,0.015
NE Tubo 7,Au 242.80,0.043
Celda # 11-A,Au 242.80,0.011
Celda # 11-B,Au 242.80,0.006
Celda # 11-C,Au 242.80,0.008
Celda # 6-F2,Au 242.80,0.103
Celda #5-9,Au 242.80,0.02
