Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Ag 328.07,0.347
Cabeza puntual retorno,Ag 328.07,0.332
Celda #(F1+F2),Ag 328.07,0.32
Puntual Noroeste,Ag 328.07,0.077
Tubo 3,Ag 328.07,0.129
NE Tubo 2,Ag 328.07,0.092
NE Tubo 4,Ag 328.07,0.056
Especial 1,Ag 328.07,0.77
Especial 2,Ag 328.07,0.049
Especial 3,Ag 328.07,0.053
Especial 4,Ag 328.07,0.038
Especial 5,Ag 328.07,0.37
Comp. Cola Columna,Ag 328.07,0.139
Barren,Ag 328.07,0.167
Barren Patios,Ag 328.07,0.15
NE Tubo 1,Ag 328.07,0.028
NE Tubo 5,Ag 328.07,0.031
NE Tubo 6,Ag 328.07,0.025
NE Tubo 7,Ag 328.07,0.092
Celda # 11-A,Ag 328.07,0.032
Celda # 11-B,Ag 328.07,0.028
Celda # 11-C,Ag 328.07,0.134
Celda # 6-F2,Ag 328.07,1.185
Celda #5-9,Ag 328.07,0.03
