Sample ID,Analyte Name,Reported Conc (Samp)
Columna #1,Au 242.80,0.052
Columna #2,Au 242.80,0.035
Columna #3,Au 242.80,0.026
Columna #4,Au 242.80,0.017
Columna #5,Au 242.80,0.009
Comp. Cabeza Columna,Au 242.80,0.064
Cabeza puntual retorno,Au 242.80,0.062
Celda # 11-A,Au 242.80,0.086
Celda #(F1+F2),Au 242.80,0.056
NE Tubo 6,Au 242.80,0.057
NE Tubo 7,Au 242.80,0.101
Puntual Noroeste,Au 242.80,0.06
Tubo 3,Au 242.80,0.069
Especial 1,Au 242.80,0.157
Especial 2,Au 242.80,0.209
Especial 5,Au 242.80,0.152
Comp. Cola Columna,Au 242.80,0.005
Barren,Au 242.80,0.006
Celda # 11-B,Au 242.80,0.006
Celda # 11-C,Au 242.80,0.016
Celda #5-9,Au 242.80,0.031
NE Tubo 1,Au 242.80,0.005
NE Tubo 2,Au 242.80,0.026
NE Tubo 4,Au 242.80,0.016
NE Tubo 5,Au 242.80,0.007
Barren Patios,Au 242.80,0.007
Especial 3,Au 242.80,0.022
Especial 4,Au 242.80,0.025
