Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.068
Cabeza puntual retorno,Au 242.80,0.069
Celda #(F1+F2),Au 242.80,0.074
Puntual Noroeste,Au 242.80,0.066
Tubo 3,Au 242.80,0.056
NE Tubo 2,Au 242.80,0.044
NE Tubo 4,Au 242.80,0.065
Especial 1,Au 242.80,0.02
Especial 2,Au 242.80,0.029
Especial 3,Au 242.80,0.001
Especial 4,Au 242.80,0.001
Especial 5,Au 242.80,0.001
Columna #1,Au 242.80,0.046
Columna #2,Au 242.80,0.019
Columna #3,Au 242.80,0.012
Columna #4,Au 242.80,0.008
Comp. Cola Columna,Au 242.80,0.002
Barren,Au 242.80,0.007
Barren Patios,Au 242.80,0.006
NE Tubo 1,Au 242.80,0.019
NE Tubo 5,Au 242.80,0.098
NE Tubo 6,Au 242.80,0.094
NE Tubo 7,Au 242.80,0.075
Celda # 11-A,Au 242.80,0.003
Celda # 11-B,Au 242.80,0.001
Celda # 11-C,Au 242.80,0.002
Celda #5-9,Au 242.80,0.023
