Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Untitled 000,0.49
Comp. Cola Columna,Untitled 000,0.331
Barren,Untitled 000,0.332
Cabeza puntual retorno,Untitled 000,0.459
Celda # 11-A,Untitled 000,0.163
Celda # 11-B,Untitled 000,0.674
Celda # 11-C,Untitled 000,0.031
Celda #(F1+F2),Untitled 000,0.426
NE Tubo 1,Untitled 000,0.026
NE Tubo 2,Untitled 000,0.595
NE Tubo 4,Untitled 000,0.11
NE Tubo 5,Untitled 000,0.027
NE Tubo 6,Untitled 000,0.045
NE Tubo 7,Untitled 000,0.38
Puntual Noroeste,Untitled 000,0.388
Tubo 3,Untitled 000,0.64
Especial 2,Untitled 000,0.058
Especial 3,Untitled 000,0.041
Especial 4,Untitled 000,0.045
Especial 5,Untitled 000,0.221
Especial 6,Untitled 000,0.019
Columna #1,Untitled 000,0.502
Columna #2,Untitled 000,0.46
Columna #3,Untitled 000,0.38
Columna #5,Untitled 000,0.309
Celda # 11-A,Untitled 000,1.03
Celda #5-9,Untitled 000,1.067
Especial 1,Untitled 000,3.651
