Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Ag 328.07,0.408
Cabeza puntual retorno,Ag 328.07,0.39
Celda #(F1+F2),Ag 328.07,0.41
Puntual Noroeste,Ag 328.07,0.381
Tubo 3,Ag 328.07,0.624
NE Tubo 2,Ag 328.07,0.079
NE Tubo 4,Ag 328.07,0.069
Especial 1,Ag 328.07,0.102
Especial 2,Ag 328.07,0.26
Especial 3,Ag 328.07,0.039
Especial 4,Ag 328.07,0.033
Especial 5,Ag 328.07,0.109
Columna #1,Ag 328.07,0.381
Columna #2,Ag 328.07,0.39
Columna #3,Ag 328.07,0.385
Columna #4,Ag 328.07,0.382
Comp. Cola Columna,Ag 328.07,0.395
Barren,Ag 328.07,0.367
Barren Patios,Ag 328.07,0.287
NE Tubo 1,Ag 328.07,2.605
NE Tubo 5,Ag 328.07,0.038
NE Tubo 6,Ag 328.07,0.026
NE Tubo 7,Ag 328.07,0.461
Celda # 11-A,Ag 328.07,0.032
Celda # 11-B,Ag 328.07,0.03
Celda # 11-C,Ag 328.07,0.029
Celda #5-9,Ag 328.07,0.145
