"Analista","JUDAS"
"Fecha de inicio","10/6/2023 2:56 AM  GMT: 10/6/2023 9:56 AM"
"Hoja de trabajo","LC001342_24"
"Comentario",""
"Métodos","Au,Au"

"Método: Au (Llama)"

"10/6/2023","3:29:56 AM","PATRON",0.8856,"","mg/L"
"10/6/2023","3:30:56 AM","BLANCO",-0.0170,"","mg/L"
"10/6/2023","3:31:06 AM","BLANCO REACTIVO REAG",0.0065,"","mg/L"
"10/6/2023","3:31:22 AM","LC001342-001","OVER","R","mg/L"
"10/6/2023","3:31:32 AM","LC001342-002","OVER","R","mg/L"
"10/6/2023","3:31:44 AM","LC001342-003","OVER","R","mg/L"
"10/6/2023","3:32:00 AM","LC001342-004",0.0058,"","mg/L"
"10/6/2023","3:32:10 AM","LC001342-005",0.0132,"","mg/L"
"10/6/2023","3:34:44 AM","LC001342-006",1.0195,"","mg/L"
"10/6/2023","3:35:10 AM","PATRON",0.8911,"","mg/L"
"10/6/2023","3:35:10 AM","PATRON","","","mg/L"

"Método: Au AU ALTO (Llama)"


"10/6/2023","3:38:16 AM","LC001342-001",1.7377,"","mg/L"
"10/6/2023","3:38:28 AM","LC001342-002",1.7095,"","mg/L"
"10/6/2023","3:38:40 AM","LC001342-003",1.6603,"","mg/L"
"10/6/2023","3:38:40 AM","PATRON","","","mg/L"
