Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.068
Cabeza puntual retorno,Au 242.80,0.067
Celda #(F1+F2),Au 242.80,0.069
Puntual Noroeste,Au 242.80,0.046
Tubo 3,Au 242.80,0.04
Comp. Cola Columna,Au 242.80,0.003
Barren,Au 242.80,0.002
Celda # 11-A,Au 242.80,0.002
Celda # 11-B,Au 242.80,0.006
Celda # 11-C,Au 242.80,0.009
Celda # 6-F2,Au 242.80,0.168
Celda #5-9,Au 242.80,0.029
NE Tubo 1,Au 242.80,0.229
NE Tubo 2,Au 242.80,0.094
NE Tubo 4,Au 242.80,0.03
NE Tubo 5,Au 242.80,0.024
NE Tubo 6,Au 242.80,0.024
NE Tubo 7,Au 242.80,0.016
Barren Patios,Au 242.80,0.001
Especial 1,Au 242.80,0.021
Especial 2,Au 242.80,0.043
Especial 3,Au 242.80,0.001
Especial 4,Au 242.80,0.001
Especial 5,Au 242.80,0.041
