Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.526
Comp. Cola Columna,Untitled 000,0.297
Barren,Untitled 000,0.285
Cabeza puntual retorno,Untitled 000,0.528
Celda # 11-A,Untitled 000,0.885
Celda # 11-B,Untitled 000,0.189
Celda # 11-C,Untitled 000,0.062
Celda # 6-F2,Untitled 000,0.044
Celda #5-9,Untitled 000,0.6
Celda #(F1+F2),Untitled 000,0.492
NE Tubo 1,Untitled 000,0.026
NE Tubo 2,Untitled 000,0.233
NE Tubo 4,Untitled 000,0.288
NE Tubo 5,Untitled 000,0.097
NE Tubo 6,Untitled 000,0.455
NE Tubo 7,Untitled 000,0.429
Puntual Noroeste,Untitled 000,0.526
Barren Patios,Untitled 000,0.285
Tubo 3,Untitled 000,0.707
Especial 1,Untitled 000,1.808
Especial 2,Untitled 000,0.054
Especial 3,Untitled 000,0.043
Especial 4,Untitled 000,0.051
Especial 5,Untitled 000,0.127
