Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.140
Cabeza puntual retorno,Au 242.80,0.138
Celda #(F1+F2),Au 242.80,0.134
Puntual Noroeste,Au 242.80,0.176
Tubo 3,Au 242.80,0.081
Comp. Cola Columna,Au 242.80,0.009
Barren,Au 242.80,0.018
Celda # 11-A,Au 242.80,0.047
Celda # 11-B,Au 242.80,0.010
Celda # 11-C,Au 242.80,0.133
Celda #5-9,Au 242.80,0.063
NE Tubo 1,Au 242.80,0.028
NE Tubo 2,Au 242.80,0.053
NE Tubo 4,Au 242.80,0.277
NE Tubo 5,Au 242.80,0.288
NE Tubo 6,Au 242.80,0.362
NE Tubo 7,Au 242.80,0.192
Barren Patios,Au 242.80,0.016
Especial 1,Au 242.80,0.035
Especial 2,Au 242.80,0.044
Especial 3,Au 242.80,0.027
Especial 4,Au 242.80,0.021
Especial 5,Au 242.80,0.062
Columna #1,Au 242.80,0.095
Columna #2,Au 242.80,0.059
Columna #3,Au 242.80,0.035
Columna #4,Au 242.80,0.020
Columna #5,Au 242.80,0.013
