Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.154
Comp. Cola Columna,Au 242.80,0.011
Barren,Au 242.80,0.02
Celda # 11-A,Au 242.80,0.009
Celda # 11-B,Au 242.80,0.008
Celda # 11-C,Au 242.80,0.079
Celda # 6-F2,Au 242.80,0.036
Celda #5-9,Au 242.80,0.124
Celda #(F1+F2),Au 242.80,0.148
NE Tubo 1,Au 242.80,0.04
NE Tubo 2,Au 242.80,0.018
NE Tubo 4,Au 242.80,0.24
NE Tubo 5,Au 242.80,0.416
NE Tubo 6,Au 242.80,0.423
NE Tubo 7,Au 242.80,0.385
Barren Patios,Au 242.80,0.018
Tubo 3,Au 242.80,0.107
Especial 1,Au 242.80,0.028
Especial 2,Au 242.80,0.053
Especial 3,Au 242.80,0.01
Especial 4,Au 242.80,0.006
Especial 5,Au 242.80,0.068
