Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Untitled 000,1.856
Comp. Cola Columna,Untitled 000,0.949
Barren,Untitled 000,0.957
Cabeza puntual retorno,Untitled 000,1.844
Celda # 11-A,Untitled 000,0.095
Celda # 11-B,Untitled 000,0.043
Celda # 11-C,Untitled 000,0.006
Celda # 6-F2,Untitled 000,0.020
Celda #5-9,Untitled 000,0.595
Celda #(F1+F2),Untitled 000,2.152
NE Tubo 1,Untitled 000,0.020
NE Tubo 2,Untitled 000,1.730
NE Tubo 4,Untitled 000,1.492
NE Tubo 5,Untitled 000,0.429
NE Tubo 6,Untitled 000,3.457
NE Tubo 7,Untitled 000,0.285
Puntual Noroeste,Untitled 000,2.108
Barren Patios,Untitled 000,0.893
Tubo 3,Untitled 000,2.610
Especial 1,Untitled 000,0.083
Especial 2,Untitled 000,0.017
Especial 3,Untitled 000,0.090
Especial 4,Untitled 000,0.407
Especial 5,Untitled 000,0.064
