"Analyst",""
"Date Started","5/11/2023 5:15 AM  GMT: 5/11/2023 12:15 PM"
"Worksheet","LC000202_24"
"Comment",""
"Methods","Au,Au"

"Method: Au (Flame)"

"5/11/2023","5:20:12 AM","PATRON",0.9135,"","mg/L"
"5/11/2023","5:20:28 AM","BLANCO",0.0096,"","mg/L"
"5/11/2023","5:20:38 AM","REAGENT BLANK",0.0000,"","mg/L"
"5/11/2023","5:20:58 AM","LC000202-001",0.4390,"","mg/L"
"5/11/2023","5:21:12 AM","LC000202-002",0.4002,"","mg/L"
"5/11/2023","5:21:24 AM","LC000202-003",0.5780,"","mg/L"
"5/11/2023","5:21:36 AM","LC000202-004",0.4860,"","mg/L"
"5/11/2023","5:21:48 AM","LC000202-005",0.2439,"","mg/L"
"5/11/2023","5:22:00 AM","LC000202-006",0.2150,"","mg/L"
"5/11/2023","5:22:12 AM","PATRON",0.9159,"","mg/L"
"5/11/2023","5:22:40 AM","LC000202-008",0.3987,"","mg/L"
"5/11/2023","5:22:54 AM","LC000202-009",0.0046,"","mg/L"
"5/11/2023","5:23:06 AM","LC000202-010",0.2332,"","mg/L"
"5/11/2023","5:23:18 AM","LC000202-011",0.3801,"","mg/L"
"5/11/2023","5:23:32 AM","LC000202-012",0.1335,"","mg/L"
"5/11/2023","5:23:46 AM","PATRON",0.9006,"","mg/L"
"5/11/2023","5:23:58 AM","LC000202-013",0.3028,"","mg/L"
"5/11/2023","5:24:10 AM","LC000202-014",0.2030,"","mg/L"
"5/11/2023","5:24:20 AM","LC000202-015",0.1596,"","mg/L"
"5/11/2023","5:24:28 AM","LC000202-016","OVER","R","mg/L"
"5/11/2023","5:24:40 AM","LC000202-017",0.0971,"","mg/L"
"5/11/2023","5:24:52 AM","LC000202-018",0.3193,"","mg/L"
"5/11/2023","5:25:04 AM","PATRON",0.9138,"","mg/L"
"5/11/2023","5:25:18 AM","LC000202-019",0.7173,"","mg/L"
"5/11/2023","5:25:30 AM","LC000202-020",1.1278,"","mg/L"
"5/11/2023","5:25:42 AM","LC000202-021",0.3130,"","mg/L"
"5/11/2023","5:25:52 AM","LC000202-022",0.0017,"","mg/L"
"5/11/2023","5:26:04 AM","LC000202-023",0.4901,"","mg/L"
"5/11/2023","5:26:30 AM","PATRON",0.9086,"","mg/L"
"5/11/2023","5:27:36 AM","LC000202-007",0.3864,"","mg/L"
"5/11/2023","5:28:16 AM","LC000202-024",0.1261,"","mg/L"
"5/11/2023","5:28:30 AM","BLANCO",0.0093,"","mg/L"
"5/11/2023","5:28:38 AM","REAGENT BLANK",0.0000,"","mg/L"
"5/11/2023","5:28:38 AM","32 STD 0.459","","","mg/L"

"Method: Au ALTA (Flame)"


"5/11/2023","5:30:46 AM","LC000202-016",2.3147,"","mg/L"
"5/11/2023","5:30:46 AM","32 STD 0.459","","","mg/L"
