Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.146
Cabeza puntual retorno,Au 242.80,0.148
Celda # 11-A,Au 242.80,0.053
Celda # 11-B,Au 242.80,0.121
Celda # 11-C,Au 242.80,0.074
Celda # 6-F2,Au 242.80,0.045
Celda #5-9,Au 242.80,0.032
Celda #(F1+F2),Au 242.80,0.148
NE Tubo 2,Au 242.80,0.096
NE Tubo 4,Au 242.80,0.12
NE Tubo 5,Au 242.80,0.024
NE Tubo 6,Au 242.80,0.032
NE Tubo 7,Au 242.80,0.142
Puntual Noroeste,Au 242.80,0.15
Tubo 3,Au 242.80,0.193
Especial 1,Au 242.80,0.121
Especial 2,Au 242.80,0.081
Especial 3,Au 242.80,0.015
Especial 4,Au 242.80,0.015
Especial 5,Au 242.80,0.068
Comp. Cola Columna,Au 242.80,0.011
Barren,Au 242.80,0.012
NE Tubo 1,Au 242.80,0.001
Barren Patios,Au 242.80,0.011
