Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.376
Cabeza puntual retorno,Untitled 000,0.379
Celda #(F1+F2),Untitled 000,0.42
Puntual Noroeste,Untitled 000,0.305
Tubo 3,Untitled 000,0.118
NE Tubo 2,Untitled 000,0.906
NE Tubo 4,Untitled 000,0.11
Especial 1,Untitled 000,0.229
Especial 2,Untitled 000,0.752
Especial 3,Untitled 000,0.043
Especial 4,Untitled 000,0.033
Especial 5,Untitled 000,0.103
Columna #1,Untitled 000,0.344
Columna #2,Untitled 000,0.325
Columna #3,Untitled 000,0.323
Columna #4,Untitled 000,0.296
Columna #5,Untitled 000,0.265
Comp. Cola Columna,Untitled 000,0.236
Barren,Untitled 000,0.228
Barren Patios,Untitled 000,0.232
NE Tubo 1,Untitled 000,1.053
NE Tubo 5,Untitled 000,0.066
NE Tubo 6,Untitled 000,0.283
NE Tubo 7,Untitled 000,0.062
Celda # 11-A,Untitled 000,0.04
Celda # 11-B,Untitled 000,0.041
Celda # 11-C,Untitled 000,0.035
Celda #5-9,Untitled 000,0.917
