Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Untitled 000,0.84
Comp. Cola Columna,Untitled 000,0.888
Barren,Untitled 000,0.773
Cabeza puntual retorno,Untitled 000,0.835
Celda # 11-A,Untitled 000,0.998
Celda # 11-B,Untitled 000,0.07
Celda # 11-C,Untitled 000,0.061
Celda #5-9,Untitled 000,0.037
Celda #(F1+F2),Untitled 000,0.834
NE Tubo 1,Untitled 000,0.022
NE Tubo 2,Untitled 000,0.375
NE Tubo 4,Untitled 000,0.197
NE Tubo 5,Untitled 000,0.201
NE Tubo 6,Untitled 000,0.285
NE Tubo 7,Untitled 000,0.387
Puntual Noroeste,Untitled 000,0.844
Barren Patios,Untitled 000,0.852
Tubo 3,Untitled 000,2.172
Especial 1,Untitled 000,0.083
Especial 2,Untitled 000,0.062
Especial 3,Untitled 000,1.821
Especial 4,Untitled 000,1.705
Especial 5,Untitled 000,0.056
Columna #1,Untitled 000,0.86
Columna #2,Untitled 000,0.911
Columna #3,Untitled 000,0.836
Columna #4,Untitled 000,0.818
Columna #5,Untitled 000,0.844
