Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.083
Cabeza puntual retorno,Au 242.80,0.082
Celda #(F1+F2),Au 242.80,0.089
Puntual Noroeste,Au 242.80,0.089
Tubo 3,Au 242.80,0.126
NE Tubo 2,Au 242.80,0.174
NE Tubo 4,Au 242.80,0.032
Especial 1,Au 242.80,0.133
Especial 2,Au 242.80,0.048
Especial 3,Au 242.80,0.026
Especial 4,Au 242.80,0.022
Especial 5,Au 242.80,0.118
Columna #1,Au 242.80,0.06
Columna #2,Au 242.80,0.044
Columna #3,Au 242.80,0.021
Columna #4,Au 242.80,0.011
Columna #5,Au 242.80,0.006
Comp. Cola Columna,Au 242.80,0.009
Barren,Au 242.80,0.011
Barren Patios,Au 242.80,0.008
NE Tubo 1,Au 242.80,0.007
NE Tubo 5,Au 242.80,0.02
NE Tubo 6,Au 242.80,0.017
NE Tubo 7,Au 242.80,0.04
Celda # 11-A,Au 242.80,0.02
Celda # 11-B,Au 242.80,0.052
Celda # 11-C,Au 242.80,0.015
Celda #5-9,Au 242.80,0.017
