Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.116
Cabeza puntual retorno,Au 242.80,0.112
Celda #(F1+F2),Au 242.80,0.115
Puntual Noroeste,Au 242.80,0.14
Tubo 3,Au 242.80,0.058
Comp. Cola Columna,Au 242.80,0.009
Barren,Au 242.80,0.019
Celda # 11-A,Au 242.80,0.122
Celda # 11-B,Au 242.80,0.002
Celda # 11-C,Au 242.80,0.157
Celda # 6-F2,Au 242.80,0.044
Celda #5-9,Au 242.80,0.077
NE Tubo 1,Au 242.80,0.012
NE Tubo 2,Au 242.80,0.092
NE Tubo 4,Au 242.80,0.203
NE Tubo 5,Au 242.80,0.211
NE Tubo 6,Au 242.80,0.349
NE Tubo 7,Au 242.80,0.105
Barren Patios,Au 242.80,0.013
Especial 1,Au 242.80,0.027
Especial 2,Au 242.80,0.046
Especial 3,Au 242.80,0.009
Especial 4,Au 242.80,0.002
Especial 5,Au 242.80,0.051
