"Analyst",""
"Date Started","6/3/2023 9:50 AM  GMT: 6/3/2023 4:50 PM"
"Worksheet","LC000390-RCK_24"
"Comment",""
"Methods","Au,Au"

"Method: Au (Flame)"

"6/3/2023","10:15:38 AM","PATRON",0.8964,"","mg/L"
"6/3/2023","10:15:52 AM","BLANCO",0.0312,"","mg/L"
"6/3/2023","10:16:02 AM","REAGENT BLANK",0.0000,"","mg/L"
"6/3/2023","10:16:16 AM","LC000390-001",0.0419,"","mg/L"
"6/3/2023","10:16:26 AM","LC000390-002",0.7945,"","mg/L"
"6/3/2023","10:16:38 AM","LC000390-003",0.0052,"","mg/L"
"6/3/2023","10:16:50 AM","LC000390-004",0.5556,"","mg/L"
"6/3/2023","10:17:02 AM","LC000390-005",0.3037,"","mg/L"
"6/3/2023","10:17:14 AM","LC000390-006",0.2854,"","mg/L"
"6/3/2023","10:30:42 AM","PATRON",0.9159,"","mg/L"
"6/3/2023","10:31:04 AM","LC000390-007",0.2426,"","mg/L"
"6/3/2023","10:31:16 AM","LC000390-008",0.1237,"","mg/L"
"6/3/2023","10:31:28 AM","LC000390-009",0.1517,"","mg/L"
"6/3/2023","10:31:40 AM","LC000390-010",0.1864,"","mg/L"
"6/3/2023","10:31:50 AM","LC000390-011",0.9363,"","mg/L"
"6/3/2023","10:32:02 AM","LC000390-012",0.1055,"","mg/L"
"6/3/2023","10:32:16 AM","PATRON",0.8963,"","mg/L"
"6/3/2023","10:32:28 AM","LC000390-013",0.7760,"","mg/L"
"6/3/2023","10:32:42 AM","LC000390-014",0.1139,"","mg/L"
"6/3/2023","10:32:54 AM","LC000390-015",1.5248,"","mg/L"
"6/3/2023","10:33:06 AM","LC000390-016",0.2476,"","mg/L"
"6/3/2023","10:33:18 AM","LC000390-017",0.1204,"","mg/L"
"6/3/2023","10:33:30 AM","LC000390-018",0.1915,"","mg/L"
"6/3/2023","10:34:02 AM","PATRON",0.9179,"","mg/L"
"6/3/2023","10:34:18 AM","LC000390-019",0.1023,"","mg/L"
"6/3/2023","10:34:28 AM","LC000390-020",0.2367,"","mg/L"
"6/3/2023","10:34:40 AM","LC000390-021",0.1675,"","mg/L"
"6/3/2023","10:34:52 AM","LC000390-022",0.1495,"","mg/L"
"6/3/2023","10:35:02 AM","LC000390-023",0.1290,"","mg/L"
"6/3/2023","10:35:14 AM","LC000390-024",0.2155,"","mg/L"
"6/3/2023","10:35:28 AM","PATRON",0.9041,"","mg/L"
"6/3/2023","10:35:28 AM","PATRON","","","mg/L"
