Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.270
Cabeza puntual retorno,Untitled 000,0.264
Celda #(F1+F2),Untitled 000,0.270
Puntual Noroeste,Untitled 000,0.193
Tubo 3,Untitled 000,0.245
Comp. Cola Columna,Untitled 000,0.110
Barren,Untitled 000,0.110
Celda # 11-A,Untitled 000,0.610
Celda # 11-B,Untitled 000,0.098
Celda # 11-C,Untitled 000,0.131
Celda #5-9,Untitled 000,0.235
NE Tubo 1,Untitled 000,0.221
NE Tubo 2,Untitled 000,0.049
NE Tubo 4,Untitled 000,0.108
NE Tubo 5,Untitled 000,0.025
NE Tubo 6,Untitled 000,0.289
NE Tubo 7,Untitled 000,0.096
Barren Patios,Untitled 000,0.091
Especial 1,Untitled 000,0.199
Especial 2,Untitled 000,0.485
Especial 3,Untitled 000,0.037
Especial 4,Untitled 000,0.036
Especial 5,Untitled 000,0.172
Columna #1,Untitled 000,0.237
Columna #2,Untitled 000,0.204
Columna #3,Untitled 000,0.166
Columna #4,Untitled 000,0.142
Columna #5,Untitled 000,0.087
