Sample ID,Analyte Name,Reported Conc (Samp)
Columna #1,Untitled 000,1.408
Columna #2,Untitled 000,1.306
Columna #3,Untitled 000,1.211
Columna #4,Untitled 000,1.071
Columna #5,Untitled 000,0.846
Comp. Cabeza Columna,Untitled 000,1.483
Cabeza puntual retorno,Untitled 000,1.548
Comp. Cola Columna,Untitled 000,0.877
Barren,Untitled 000,0.936
Celda # 11-A,Untitled 000,3.394
Celda # 11-B,Untitled 000,0.847
Celda # 11-C,Untitled 000,0.132
Celda #5-9,Untitled 000,0.507
Celda #(F1+F2),Untitled 000,1.484
NE Tubo 1,Untitled 000,0.068
NE Tubo 2,Untitled 000,1.367
NE Tubo 4,Untitled 000,2.890
NE Tubo 5,Untitled 000,2.703
NE Tubo 6,Untitled 000,1.407
NE Tubo 7,Untitled 000,0.857
Puntual Noroeste,Untitled 000,1.428
Barren Patios,Untitled 000,0.822
Tubo 3,Untitled 000,0.466
Especial 1,Untitled 000,0.155
Especial 2,Untitled 000,0.114
Especial 3,Untitled 000,0.170
Especial 4,Untitled 000,0.221
Especial 5,Untitled 000,1.025
