Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Untitled 000,1.173
Comp. Cola Columna,Untitled 000,0.84
Cabeza puntual retorno,Untitled 000,1.144
Celda # 11-A,Untitled 000,0.495
Celda # 11-B,Untitled 000,1.067
Celda # 11-C,Untitled 000,1.878
Celda #5-9,Untitled 000,1.31
Celda #(F1+F2),Untitled 000,1.291
NE Tubo 1,Untitled 000,0.02
NE Tubo 2,Untitled 000,0.61
NE Tubo 4,Untitled 000,2.078
NE Tubo 5,Untitled 000,2.414
NE Tubo 6,Untitled 000,1.833
NE Tubo 7,Untitled 000,2.355
Puntual Noroeste,Untitled 000,1.238
Barren Patios,Untitled 000,0.75
Tubo 3,Untitled 000,0.396
Especial 1,Untitled 000,0.388
Especial 2,Untitled 000,0.13
Especial 3,Untitled 000,0.042
Especial 4,Untitled 000,0.044
Especial 5,Untitled 000,0.057
Especial 6,Untitled 000,0.025
