Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Untitled 000,0.582
Comp. Cola Columna,Untitled 000,0.291
Barren,Untitled 000,0.294
Cabeza puntual retorno,Untitled 000,0.57
Celda # 11-A,Untitled 000,0.32
Celda # 11-B,Untitled 000,0.098
Celda # 11-C,Untitled 000,0.063
Celda #5-9,Untitled 000,0.049
Celda #(F1+F2),Untitled 000,0.569
NE Tubo 1,Untitled 000,0.042
NE Tubo 2,Untitled 000,0.248
NE Tubo 4,Untitled 000,0.196
NE Tubo 5,Untitled 000,0.098
NE Tubo 6,Untitled 000,0.101
NE Tubo 7,Untitled 000,1.117
Puntual Noroeste,Untitled 000,0.565
Barren Patios,Untitled 000,0.284
Tubo 3,Untitled 000,1.112
Especial 1,Untitled 000,0.086
Especial 2,Untitled 000,0.113
Especial 3,Untitled 000,0.38
Especial 4,Untitled 000,0.529
Especial 5,Untitled 000,0.081
Columna #1,Untitled 000,0.355
Columna #2,Untitled 000,0.264
Columna #3,Untitled 000,0.26
Columna #4,Untitled 000,0.239
Columna #5,Untitled 000,0.162
