Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.143
Comp. Cola Columna,Au 242.80,0.012
Barren,Au 242.80,0.015
Cabeza puntual retorno,Au 242.80,0.141
Celda # 11-A,Au 242.80,0.208
Celda # 11-B,Au 242.80,0.075
Celda # 11-C,Au 242.80,0.042
Celda # 6-F2,Au 242.80,0.032
Celda #5-9,Au 242.80,0.032
Celda #(F1+F2),Au 242.80,0.14
NE Tubo 1,Au 242.80,0.006
NE Tubo 2,Au 242.80,0.095
NE Tubo 4,Au 242.80,0.258
NE Tubo 5,Au 242.80,0.326
NE Tubo 6,Au 242.80,0.314
NE Tubo 7,Au 242.80,0.056
Puntual Noroeste,Au 242.80,0.16
Barren Patios,Au 242.80,0.016
Tubo 3,Au 242.80,0.078
Especial 1,Au 242.80,0.021
Especial 2,Au 242.80,0.026
Especial 3,Au 242.80,0.046
Especial 4,Au 242.80,0.046
Especial 5,Au 242.80,0.034
