Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.488
Cabeza puntual retorno,Untitled 000,0.481
Celda #(F1+F2),Untitled 000,0.409
Puntual Noroeste,Untitled 000,0.398
Tubo 3,Untitled 000,0.630
Comp. Cola Columna,Untitled 000,0.393
Barren,Untitled 000,0.367
Celda # 11-A,Untitled 000,0.060
Celda # 11-B,Untitled 000,0.606
Celda # 11-C,Untitled 000,0.413
Celda #5-9,Untitled 000,2.803
NE Tubo 1,Untitled 000,0.074
NE Tubo 2,Untitled 000,0.075
NE Tubo 4,Untitled 000,0.483
NE Tubo 5,Untitled 000,0.086
NE Tubo 6,Untitled 000,0.066
NE Tubo 7,Untitled 000,0.328
Barren Patios,Untitled 000,0.346
Especial 1,Untitled 000,1.418
Especial 2,Untitled 000,0.428
Especial 3,Untitled 000,0.043
Especial 4,Untitled 000,0.084
Especial 5,Untitled 000,0.070
Columna #1,Untitled 000,0.435
Columna #2,Untitled 000,0.425
Columna #3,Untitled 000,0.406
Columna #4,Untitled 000,0.389
Columna #5,Untitled 000,0.336
