Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.38
Cabeza puntual retorno,Untitled 000,0.352
Celda #(F1+F2),Untitled 000,0.376
Puntual Noroeste,Untitled 000,0.317
Tubo 3,Untitled 000,0.176
NE Tubo 2,Untitled 000,0.98
NE Tubo 4,Untitled 000,0.112
Especial 1,Untitled 000,0.245
Especial 2,Untitled 000,0.77
Especial 3,Untitled 000,0.05
Especial 4,Untitled 000,0.08
Especial 5,Untitled 000,0.125
Columna #1,Untitled 000,0.35
Columna #2,Untitled 000,0.34
Columna #3,Untitled 000,0.33
Columna #4,Untitled 000,0.29
Columna #5,Untitled 000,0.273
Comp. Cola Columna,Untitled 000,0.25
Barren,Untitled 000,0.246
Barren Patios,Untitled 000,0.299
NE Tubo 1,Untitled 000,0.887
NE Tubo 5,Untitled 000,0.069
NE Tubo 6,Untitled 000,0.235
NE Tubo 7,Untitled 000,0.09
Celda # 11-A,Untitled 000,0.063
Celda # 11-B,Untitled 000,0.072
Celda # 11-C,Untitled 000,0.025
Celda #5-9,Untitled 000,0.775
