Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,2.183
Comp. Cola Columna,Untitled 000,1.985
Barren,Untitled 000,1.935
Cabeza puntual retorno,Untitled 000,2.136
Columna #1,Untitled 000,2.069
Columna #2,Untitled 000,1.948
Columna #3,Untitled 000,1.868
Columna #4,Untitled 000,1.864
Columna #5,Untitled 000,1.829
Celda # 11-A,Untitled 000,0.549
Celda # 11-B,Untitled 000,0.049
Celda # 11-C,Untitled 000,1.987
Celda #5-9,Untitled 000,1.073
Celda #(F1+F2),Untitled 000,2.355
NE Tubo 1,Untitled 000,0.037
NE Tubo 2,Untitled 000,0.456
NE Tubo 4,Untitled 000,3.692
NE Tubo 5,Untitled 000,3.797
NE Tubo 6,Untitled 000,1.719
NE Tubo 7,Untitled 000,1.514
Puntual Noroeste,Untitled 000,2.398
Barren Patios,Untitled 000,1.795
Tubo 3,Untitled 000,2.645
Especial 1,Untitled 000,0.049
Especial 2,Untitled 000,0.067
Especial 3,Untitled 000,0.974
Especial 4,Untitled 000,2.272
Especial 5,Untitled 000,0.097
