"Analista","JGS"
"Fecha de inicio","11:19 p. m. 13/02/2023"
"Hoja de trabajo","Sa000358_6"
"Comentario",""
"Métodos","Ag"

"Método: Ag VHAAAG (Llama)"

"Ag","PATRON",1.0135,"","mg/L",0.8,0.1253,0.1244,0.1264,0.1251
"Ag","BLANCO",-0.0018,"","mg/L",">100",-0.0002,-0.0006,-0.0004,0.0004
"Ag","BLANCO REACTIVO",0.0000,"","mg/L",40.1,-0.0004,-0.0005,-0.0006,-0.0003
"Ag","SA000358-001",5.3617,"","mg/L",1.4,0.0268,0.0269,0.0263,0.0270
"Ag","SA000358-002",4.8963,"","mg/L",4.7,0.0250,0.0250,0.0238,0.0261
"Ag","SA000358-003",5.3901,"","mg/L",3.2,0.0268,0.0278,0.0261,0.0265
"Ag","SA000358-004",5.2332,"","mg/L",0.9,0.0263,0.0260,0.0264,0.0265
"Ag","SA000358-005",5.2362,"","mg/L",3.8,0.0266,0.0258,0.0262,0.0278
"Ag","PATRON",1.0062,"","mg/L",1.4,0.1244,0.1223,0.1255,0.1254
"Ag","SA000358-006",5.4530,"","mg/L",0.6,0.0279,0.0278,0.0280,0.0277
"Ag","SA000358-007",5.0096,"","mg/L",1.8,0.0258,0.0257,0.0254,0.0263
"Ag","SA000358-008",6.5446,"","mg/L",2.7,0.0330,0.0320,0.0332,0.0338
"Ag","SA000358-009",7.5036,"","mg/L",2.2,0.0379,0.0382,0.0369,0.0385
"Ag","SA000358-010",9.3353,"","mg/L",0.8,0.0465,0.0462,0.0469,0.0463
"Ag","PATRON",1.0180,"","mg/L",0.4,0.1258,0.1263,0.1254,0.1258
"Ag","BLANCO",-0.0019,"","mg/L",">100",-0.0002,-0.0006,0.0001,-0.0003
"Ag","BLANCO REACTIVO",0.0000,"","mg/L",67.8,-0.0008,-0.0002,-0.0010,-0.0012
"Ag","SA000358-011",8.1434,"","mg/L",1.0,0.0420,0.0422,0.0415,0.0423
"Ag","SA000358-012",4.2722,"","mg/L",1.7,0.0215,0.0215,0.0218,0.0211
"Ag","SA000358-013",4.8425,"","mg/L",1.3,0.0247,0.0249,0.0244,0.0250
"Ag","SA000358-014",4.5417,"","mg/L",2.3,0.0232,0.0227,0.0238,0.0231
"Ag","SA000358-015",7.3293,"","mg/L",2.7,0.0365,0.0360,0.0359,0.0377
"Ag","PATRON",1.0196,"","mg/L",1.0,0.1260,0.1265,0.1246,0.1269
"Ag","SA000358-016",6.4406,"","mg/L",2.9,0.0325,0.0335,0.0320,0.0318
"Ag","SA000358-017",6.4590,"","mg/L",0.9,0.0322,0.0324,0.0319,0.0323
"Ag","SA000358-018",6.7687,"","mg/L",2.7,0.0339,0.0333,0.0350,0.0335
"Ag","SA000358-019",10.2702,"","mg/L",1.6,0.0513,0.0522,0.0510,0.0506
"Ag","SA000358-020",7.3666,"","mg/L",2.3,0.0375,0.0365,0.0381,0.0379
"Ag","PATRON",1.0198,"","mg/L",1.0,0.1260,0.1246,0.1269,0.1267
"Ag","BLANCO",0.0092,"","mg/L",53.7,0.0011,0.0005,0.0017,0.0013
"Ag","BLANCO REACTIVO",0.0000,"","mg/L",97.5,-0.0010,0.0001,-0.0016,-0.0014
"Ag","SA000358-021",2.1965,"","mg/L",1.7,0.0110,0.0108,0.0110,0.0111
"Ag","SA000358-022",1.8331,"","mg/L",3.1,0.0092,0.0089,0.0094,0.0094
"Ag","SA000358-023",0.1763,"","mg/L",93.5,0.0009,0.0011,0.0000,0.0016
"Ag","SA000358-024",4.5918,"","mg/L",3.9,0.0229,0.0219,0.0236,0.0233
"Ag","SA000358-025",4.0592,"","mg/L",3.8,0.0207,0.0204,0.0200,0.0215
"Ag","PATRON",1.0201,"","mg/L",0.6,0.1261,0.1253,0.1264,0.1266
"Ag","SA000358-026",27.0688,"","mg/L",0.7,0.1339,0.1332,0.1350,0.1335
"Ag","SA000358-027",4.4832,"","mg/L",2.2,0.0225,0.0230,0.0226,0.0220
"Ag","SA000358-028",29.1702,"","mg/L",0.5,0.1447,0.1440,0.1448,0.1454
"Ag","SA000358-029",4.9030,"","mg/L",1.5,0.0246,0.0247,0.0249,0.0242
"Ag","SA000358-030",-0.0270,"","mg/L",">100",-0.0001,0.0001,0.0000,-0.0005
"Ag","PATRON",0.9973,"","mg/L",5.6,0.1233,0.1264,0.1281,0.1154
"Ag","BLANCO",-0.0011,"","mg/L",">100",-0.0001,0.0003,0.0002,-0.0009
"Ag","BLANCO REACTIVO",0.0000,"","mg/L",30.0,-0.0008,-0.0005,-0.0010,-0.0009
"Ag","SA000358-031",2.2011,"","mg/L",5.9,0.0113,0.0110,0.0108,0.0120
"Ag","SA000358-032",6.7673,"","mg/L",2.7,0.0336,0.0336,0.0327,0.0345
"Ag","PATRON",1.0092,"","mg/L",0.8,0.1248,0.1236,0.1250,0.1256
"Ag","BLANCO",-0.0015,"","mg/L",">100",-0.0002,0.0000,-0.0005,-0.0001
