Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.564
Cabeza puntual retorno,Untitled 000,0.603
Celda #(F1+F2),Untitled 000,0.478
Puntual Noroeste,Untitled 000,0.440
Tubo 3,Untitled 000,0.229
Comp. Cola Columna,Untitled 000,0.392
Barren,Untitled 000,0.374
Celda # 11-A,Untitled 000,1.443
Celda # 11-B,Untitled 000,0.125
Celda # 11-C,Untitled 000,0.024
Celda #5-9,Untitled 000,0.670
NE Tubo 1,Untitled 000,0.020
NE Tubo 2,Untitled 000,0.247
NE Tubo 4,Untitled 000,0.924
NE Tubo 5,Untitled 000,0.860
NE Tubo 6,Untitled 000,0.574
NE Tubo 7,Untitled 000,0.139
Barren Patios,Untitled 000,0.349
Especial 1,Untitled 000,0.649
Especial 2,Untitled 000,1.185
Especial 3,Untitled 000,0.034
Especial 4,Untitled 000,0.032
Especial 5,Untitled 000,0.871
Columna #1,Untitled 000,0.520
Columna #2,Untitled 000,0.500
Columna #3,Untitled 000,0.477
Columna #4,Untitled 000,0.448
Columna #5,Untitled 000,0.408
