Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.182
Cabeza puntual retorno,Untitled 000,0.182
Celda #(F1+F2),Untitled 000,0.149
Puntual Noroeste,Untitled 000,0.123
Tubo 3,Untitled 000,0.204
Comp. Cola Columna,Untitled 000,0.171
Barren,Untitled 000,0.179
Celda # 11-A,Untitled 000,0.068
Celda # 11-B,Untitled 000,0.166
Celda # 11-C,Untitled 000,0.537
Celda # 6-F2,Untitled 000,0.784
Celda #5-9,Untitled 000,0.103
NE Tubo 1,Untitled 000,0.020
NE Tubo 2,Untitled 000,0.030
NE Tubo 4,Untitled 000,0.038
NE Tubo 5,Untitled 000,0.019
NE Tubo 6,Untitled 000,0.023
NE Tubo 7,Untitled 000,0.069
Barren Patios,Untitled 000,0.174
Especial 1,Untitled 000,0.054
Especial 2,Untitled 000,0.031
Especial 3,Untitled 000,0.028
Especial 4,Untitled 000,0.027
Especial 5,Untitled 000,0.609
