"Analyst",""
"Date Started","4/20/2025 12:57 AM  GMT: 4/20/2025 7:57 AM"
"Worksheet","LC004267_24"
"Comment",""
"Methods","Au,Au"

"Method: Au (Flame)"

"4/20/2025","1:04:10 AM","PATRON",0.8757,"","mg/L",1.8
"4/20/2025","1:04:32 AM","BLANCO",0.0518,"","mg/L",">100"
"4/20/2025","1:04:42 AM","REAGENT BLANK",0.0000,"","mg/L",25.2
"4/20/2025","1:04:56 AM","LC004267-001",0.1206,"","mg/L",2.9
"4/20/2025","1:05:06 AM","LC004267-002",-0.0018,"","mg/L",">100"
"4/20/2025","1:05:16 AM","LC004267-003",0.1586,"","mg/L",1.9
"4/20/2025","1:05:24 AM","LC004267-004",0.0958,"","mg/L",3.0
"4/20/2025","1:05:36 AM","LC004267-005",0.1129,"","mg/L",1.4
"4/20/2025","1:05:44 AM","LC004267-006",0.1061,"","mg/L",1.7
"4/20/2025","1:06:00 AM","PATRON",0.8993,"","mg/L",2.4
"4/20/2025","1:06:16 AM","LC004267-007",0.0880,"","mg/L",5.0
"4/20/2025","1:06:36 AM","LC004267-009",0.0893,"","mg/L",3.2
"4/20/2025","1:06:46 AM","LC004267-010",-0.0029,"","mg/L",39.9
"4/20/2025","1:06:56 AM","LC004267-011",0.2839,"","mg/L",2.8
"4/20/2025","1:07:06 AM","LC004267-012",0.0992,"","mg/L",3.1
"4/20/2025","1:07:30 AM","LC004267-008",0.0965,"","mg/L",1.4
"4/20/2025","1:07:44 AM","PATRON",0.8731,"","mg/L",1.2
"4/20/2025","1:11:32 AM","LC004267-013",0.1342,"","mg/L",6.7
"4/20/2025","1:11:32 AM","PATRON","","","mg/L",""

"Method: Au AU ALTO (Flame)"

