Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Untitled 000,0.816
Comp. Cola Columna,Untitled 000,0.490
Barren,Untitled 000,0.518
Cabeza puntual retorno,Untitled 000,0.814
Celda # 11-A,Untitled 000,1.196
Celda # 11-B,Untitled 000,0.082
Celda # 11-C,Untitled 000,0.111
Celda #5-9,Untitled 000,0.028
Celda #(F1+F2),Untitled 000,0.788
NE Tubo 1,Untitled 000,0.014
NE Tubo 2,Untitled 000,0.303
NE Tubo 4,Untitled 000,0.201
NE Tubo 5,Untitled 000,0.156
NE Tubo 6,Untitled 000,0.213
NE Tubo 7,Untitled 000,0.320
Puntual Noroeste,Untitled 000,0.770
Barren Patios,Untitled 000,0.514
Tubo 3,Untitled 000,2.113
Especial 1,Untitled 000,0.074
Especial 2,Untitled 000,0.056
Especial 3,Untitled 000,3.031
Especial 4,Untitled 000,2.244
Especial 5,Untitled 000,0.076
Sample029,Untitled 000,0.018
Columna #1,Untitled 000,0.764
Columna #2,Untitled 000,0.752
Columna #3,Untitled 000,0.716
Columna #4,Untitled 000,0.670
Columna #5,Untitled 000,0.491
