Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.855
Comp. Cola Columna,Untitled 000,0.595
Barren,Untitled 000,0.590
Cabeza puntual retorno,Untitled 000,0.848
Celda # 11-A,Untitled 000,0.607
Celda # 11-B,Untitled 000,0.097
Celda # 11-C,Untitled 000,0.035
Celda # 6-F2,Untitled 000,1.568
Celda #5-9,Untitled 000,0.924
Celda #(F1+F2),Untitled 000,0.537
NE Tubo 1,Untitled 000,0.037
NE Tubo 2,Untitled 000,0.275
NE Tubo 4,Untitled 000,0.069
NE Tubo 5,Untitled 000,0.686
NE Tubo 6,Untitled 000,2.038
NE Tubo 7,Untitled 000,1.050
Puntual Noroeste,Untitled 000,0.526
Barren Patios,Untitled 000,0.585
Tubo 3,Untitled 000,0.628
Especial 1,Untitled 000,2.964
Especial 2,Untitled 000,0.496
Especial 3,Untitled 000,0.203
Especial 4,Untitled 000,0.587
Especial 5,Untitled 000,0.876
