Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.065
Cabeza puntual retorno,Au 242.80,0.066
Celda #(F1+F2),Au 242.80,0.077
Comp. Cola Columna,Au 242.80,0.009
Barren,Au 242.80,0.01
Celda # 11-A,Au 242.80,0.007
Celda # 11-B,Au 242.80,0.009
Celda # 11-C,Au 242.80,0.009
Celda #5-9,Au 242.80,0.018
NE Tubo 1,Au 242.80,0.013
NE Tubo 2,Au 242.80,0.038
NE Tubo 4,Au 242.80,0.037
NE Tubo 5,Au 242.80,0.044
NE Tubo 6,Au 242.80,0.023
NE Tubo 7,Au 242.80,0.046
Puntual Noroeste,Au 242.80,0.073
Barren Patios,Au 242.80,0.009
Tubo 3,Au 242.80,0.132
Especial 1,Au 242.80,0.26
Especial 2,Au 242.80,0.018
Especial 3,Au 242.80,0.023
Especial 4,Au 242.80,0.021
Especial 5,Au 242.80,0.021
Columna #1,Au 242.80,0.053
Columna #2,Au 242.80,0.036
Columna #3,Au 242.80,0.014
Columna #4,Au 242.80,0.006
Columna #5,Au 242.80,0.004
