Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.888
Cabeza puntual retorno,Untitled 000,0.911
Celda #(F1+F2),Untitled 000,0.802
Puntual Noroeste,Untitled 000,0.808
Tubo 3,Untitled 000,0.997
Comp. Cola Columna,Untitled 000,0.734
Barren,Untitled 000,0.734
Celda # 11-A,Untitled 000,1.150
Celda # 11-B,Untitled 000,0.044
Celda # 11-C,Untitled 000,0.026
Celda # 6-F2,Untitled 000,0.058
Celda #5-9,Untitled 000,1.244
NE Tubo 1,Untitled 000,0.028
NE Tubo 2,Untitled 000,0.347
NE Tubo 4,Untitled 000,0.093
NE Tubo 5,Untitled 000,0.040
NE Tubo 6,Untitled 000,0.025
NE Tubo 7,Untitled 000,0.372
Barren Patios,Untitled 000,0.685
Especial 1,Untitled 000,2.084
Especial 2,Untitled 000,0.526
Especial 3,Untitled 000,0.048
Especial 4,Untitled 000,0.042
Especial 5,Untitled 000,0.706
