Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.063
Cabeza puntual retorno,Au 242.80,0.06
Celda #(F1+F2),Au 242.80,0.065
Puntual Noroeste,Au 242.80,0.053
Tubo 3,Au 242.80,0.035
NE Tubo 2,Au 242.80,0.024
NE Tubo 4,Au 242.80,0.04
Especial 1,Au 242.80,0.009
Especial 2,Au 242.80,0.015
Especial 3,Au 242.80,0.014
Especial 4,Au 242.80,0.052
Especial 5,Au 242.80,0.001
Columna #1,Au 242.80,0.038
Columna #2,Au 242.80,0.02
Columna #3,Au 242.80,0.011
Columna #4,Au 242.80,0.006
Columna #5,Au 242.80,0.003
Comp. Cola Columna,Au 242.80,0.006
Barren,Au 242.80,0.007
Barren Patios,Au 242.80,0.006
NE Tubo 1,Au 242.80,0.009
NE Tubo 5,Au 242.80,0.094
NE Tubo 6,Au 242.80,0.089
NE Tubo 7,Au 242.80,0.051
Celda # 11-A,Au 242.80,0.046
Celda # 11-B,Au 242.80,0.029
Celda # 11-C,Au 242.80,0.001
Celda #5-9,Au 242.80,0.018
