Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.153
Cabeza puntual retorno,Au 242.80,0.151
Celda #(F1+F2),Au 242.80,0.153
Puntual Noroeste,Au 242.80,0.176
Tubo 3,Au 242.80,0.072
NE Tubo 2,Au 242.80,0.12
NE Tubo 4,Au 242.80,0.239
Especial 1,Au 242.80,0.051
Especial 2,Au 242.80,0.056
Especial 3,Au 242.80,0.035
Especial 4,Au 242.80,0.026
Especial 5,Au 242.80,0.068
Comp. Cola Columna,Au 242.80,0.016
Barren,Au 242.80,0.018
Barren Patios,Au 242.80,0.015
NE Tubo 1,Au 242.80,0.009
NE Tubo 5,Au 242.80,0.317
NE Tubo 6,Au 242.80,0.41
NE Tubo 7,Au 242.80,0.074
Celda # 11-A,Au 242.80,0.239
Celda # 11-B,Au 242.80,0.052
Celda # 11-C,Au 242.80,0.096
Celda # 6-F2,Au 242.80,0.037
Celda #5-9,Au 242.80,0.055
