Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.525
Cabeza puntual retorno,Untitled 000,0.518
Celda #(F1+F2),Untitled 000,0.561
Puntual Noroeste,Untitled 000,0.324
Tubo 3,Untitled 000,0.136
Comp. Cola Columna,Untitled 000,0.361
Barren,Untitled 000,0.329
Celda # 11-A,Untitled 000,0.046
Celda # 11-B,Untitled 000,0.119
Celda # 11-C,Untitled 000,0.045
Celda #5-9,Untitled 000,0.023
NE Tubo 1,Untitled 000,2.665
NE Tubo 2,Untitled 000,0.503
NE Tubo 4,Untitled 000,0.047
NE Tubo 5,Untitled 000,0.077
NE Tubo 6,Untitled 000,0.523
NE Tubo 7,Untitled 000,0.169
Barren Patios,Untitled 000,0.366
Especial 1,Untitled 000,0.024
Especial 2,Untitled 000,0.026
Especial 3,Untitled 000,0.027
Especial 4,Untitled 000,0.036
Especial 5,Untitled 000,0.114
Columna #1,Untitled 000,0.472
Columna #2,Untitled 000,0.478
Columna #3,Untitled 000,0.473
Columna #4,Untitled 000,0.443
Columna #5,Untitled 000,0.346
