Sample ID,Analyte Name,Reported Conc (Samp)
Columna #1,Untitled 000,1.192
Columna #2,Untitled 000,1.030
Columna #3,Untitled 000,0.915
Columna #4,Untitled 000,0.820
Columna #5,Untitled 000,0.725
Comp. Cabeza Columna,Untitled 000,1.436
Comp. Cola Columna,Untitled 000,0.726
Barren,Untitled 000,0.633
Cabeza puntual retorno,Untitled 000,1.413
Celda # 11-A,Untitled 000,0.074
Celda # 11-B,Untitled 000,0.064
Celda # 11-C,Untitled 000,0.025
Celda #5-9,Untitled 000,0.028
Celda #(F1+F2),Untitled 000,1.393
NE Tubo 1,Untitled 000,5.105
NE Tubo 2,Untitled 000,0.608
NE Tubo 4,Untitled 000,1.113
NE Tubo 5,Untitled 000,0.261
NE Tubo 6,Untitled 000,0.148
Especial 7,Untitled 000,1.104
Puntual Noroeste,Untitled 000,1.168
Tubo 3,Untitled 000,1.874
Especial 1,Untitled 000,0.087
Especial 2,Untitled 000,0.045
Especial 3,Untitled 000,0.061
Especial 4,Untitled 000,0.051
Especial 5,Untitled 000,0.039
