"Analyst",""
"Date Started","4/9/2025 4:40 AM  GMT: 4/9/2025 11:40 AM"
"Worksheet","LC004193_24"
"Comment",""
"Methods","Au,Au"

"Method: Au (Flame)"

"4/9/2025","4:54:04 AM","PATRON",0.9056,"","mg/L",0.8
"4/9/2025","4:54:16 AM","BLANCO",0.0266,"","mg/L",5.8
"4/9/2025","4:54:26 AM","REAGENT BLANK",0.0000,"","mg/L",22.0
"4/9/2025","4:54:36 AM","LC004193-001",0.1040,"","mg/L",0.9
"4/9/2025","4:54:50 AM","LC004193-002",0.1382,"","mg/L",0.5
"4/9/2025","4:55:04 AM","LC004193-003",0.1430,"","mg/L",1.2
"4/9/2025","4:55:16 AM","LC004193-004",0.5636,"","mg/L",0.6
"4/9/2025","4:55:30 AM","LC004193-005",0.0093,"","mg/L",11.4
"4/9/2025","4:55:44 AM","LC004193-006",0.2316,"","mg/L",1.0
"4/9/2025","4:55:58 AM","PATRON",0.8762,"","mg/L",0.4
"4/9/2025","4:56:16 AM","LC004193-007",0.0736,"","mg/L",0.8
"4/9/2025","4:56:30 AM","LC004193-008",0.0699,"","mg/L",1.9
"4/9/2025","4:56:42 AM","LC004193-009",0.0122,"","mg/L",5.3
"4/9/2025","4:56:56 AM","LC004193-010",0.0519,"","mg/L",2.9
"4/9/2025","4:57:10 AM","LC004193-011",0.0472,"","mg/L",2.2
"4/9/2025","4:57:22 AM","LC004193-012",0.1569,"","mg/L",0.6
"4/9/2025","4:57:38 AM","PATRON",0.8875,"","mg/L",0.6
"4/9/2025","4:57:50 AM","LC004193-013",0.0929,"","mg/L",0.8
"4/9/2025","4:58:16 AM","LC004193-015",0.2778,"","mg/L",1.1
"4/9/2025","4:58:30 AM","LC004193-016",0.3186,"","mg/L",0.5
"4/9/2025","4:58:40 AM","LC004193-017","OVER","R","mg/L",0.0
"4/9/2025","4:59:10 AM","PATRON",0.8806,"","mg/L",0.3
"4/9/2025","4:59:32 AM","LC004193-019",0.3341,"","mg/L",0.6
"4/9/2025","4:59:44 AM","LC004193-020",0.1404,"","mg/L",0.6
"4/9/2025","5:00:00 AM","PATRON",0.8746,"","mg/L",0.2
"4/9/2025","5:02:46 AM","LC004193-018",0.0006,"","mg/L",">100"
"4/9/2025","5:03:00 AM","BLANCO",0.0078,"","mg/L",51.1
"4/9/2025","5:03:10 AM","REAGENT BLANK",0.0000,"","mg/L",52.8
"4/9/2025","5:03:34 AM","LC004193-014",0.8682,"","mg/L",0.6
"4/9/2025","5:03:34 AM","LC004187-024","","","mg/L",""

"Method: Au AU ALTO (Flame)"


"4/9/2025","5:08:58 AM","LC004193-017",9.9451,"","mg/L",0.4
"4/9/2025","5:08:58 AM","LC004193-018","","","mg/L",""
